symbol,name,industry,asof_date,price_asof_date_x,financial_report_period,financial_announcement_date,momentum_20d,turnover_change,pe_percentile,pb_percentile,roe,gross_margin,revenue_growth_yoy,net_profit_growth_yoy,volatility_60d,price_asof_date_y,asof_close,future_date,future_close,forward_return_20d
601390,中国中铁,unknown,20260520,2026-05-20,20260331,2026-04-30,-0.0921052631578948,0.0268801189568927,0.8013392857142857,0.0011160714285714,1.36,7.928366,-0.054450193059517,-0.2765424218177267,0.3199238336801014,2026-05-20,4.83,2026-06-17,4.68,-0.031055900621118
601398,工商银行,unknown,20260520,2026-05-20,20260331,2026-04-30,-0.0192572214580467,0.0432709769250003,0.8404017857142857,0.6964285714285714,2.2075,44.266614,0.0826980740128022,0.0330933029136366,0.1734173018603572,2026-05-20,7.13,2026-06-17,7.36,0.032258064516129
601456,国联民生,unknown,20260520,2026-05-20,20260331,2026-04-28,-0.0096463022508038,-0.1936456370360306,0.0011160714285714,0.0078125,0.94,33.868361,0.1880526429351274,0.3206508256689413,0.1674460689081793,2026-05-20,9.24,2026-06-17,9.56,0.0346320346320345
601600,中国铝业,unknown,20260520,2026-05-20,20260331,2026-04-24,-0.1331757289204097,0.1041644505480212,0.2410714285714285,0.8627232142857143,7.11,25.827609,0.0484880627609149,0.5634647468046143,0.500363233143355,2026-05-20,11.0,2026-06-17,9.97,-0.0936363636363636
601601,中国太保,unknown,20260520,2026-05-20,20260331,2026-04-29,-0.1049812533476165,-0.1125765722993599,0.0011160714285714,0.2276785714285714,3.2,11.059245,-0.0124843945068664,0.0430040511062637,0.313874888077329,2026-05-20,33.42,2026-06-17,32.19,-0.0368043087971275
601607,上海医药,unknown,20260520,2026-05-20,20260331,2026-04-30,-0.0217775161859916,-0.0360722189335247,0.1372767857142857,0.0044642857142857,1.85,10.752998,0.0635819191460433,0.0635274755125838,0.1352219191725045,2026-05-20,16.62,2026-06-17,16.11,-0.0306859205776174
601618,中国中冶,unknown,20260520,2026-05-20,20260331,2026-04-30,-0.0436241610738254,0.0526309240457549,0.9732142857142856,0.0133928571428571,1.59,8.600831,-0.245914127996995,0.0158697764941146,0.2106631964267303,2026-05-20,2.85,2026-06-17,2.75,-0.0350877192982456
601628,中国人寿,unknown,20260520,2026-05-20,20260331,2026-04-30,-0.0794243070362474,-0.249244555347682,0.0089285714285714,0.0636160714285714,3.27,20.934495,-0.1532624776496002,-0.3227900840219428,0.2610105922953855,2026-05-20,34.54,2026-06-17,35.81,0.0367689635205559
601633,长城汽车,unknown,20260520,2026-05-20,20260331,2026-04-25,-0.1254220935841775,0.1949866241023377,0.1049107142857142,0.0011160714285714,1.07,18.452004,0.1271958692187531,-0.4601017603043241,0.1864716005682008,2026-05-20,18.13,2026-06-17,16.82,-0.0722559293987864
601658,邮储银行,unknown,20260520,2026-05-20,20260331,2026-04-30,-0.0315581854043393,-0.0491965920089075,0.7165178571428571,0.0535714285714285,2.4275,28.76188,0.0760829426048812,0.0190129129367029,0.1640467732132182,2026-05-20,4.91,2026-06-17,4.98,0.0142566191446029
601668,中国建筑,unknown,20260520,2026-05-20,20260331,2026-04-29,-0.0202429149797571,-0.129486324778665,0.9732142857142856,0.0011160714285714,2.77,7.926848,-0.0784558143874334,-0.075317838892705,0.1390342669710437,2026-05-20,4.84,2026-06-17,4.73,-0.0227272727272725
601669,中国电建,unknown,20260520,2026-05-20,20260331,2026-04-30,-0.0087565674255691,-0.1402049285806641,0.6808035714285714,0.2276785714285714,1.31,10.176367,0.0173528327670298,-0.2555756178641014,0.452685139875788,2026-05-20,5.66,2026-06-17,5.17,-0.0865724381625442
601688,华泰证券,unknown,20260520,2026-05-20,20260331,2026-04-30,-0.0262191924488726,-0.0541171945237073,0.09375,0.4933035714285714,2.61,56.348928,0.4148114461417231,0.3179454018320375,0.2717788958619623,2026-05-20,18.57,2026-06-17,20.4,0.0985460420032309
601689,拓普集团,unknown,20260520,2026-05-20,20260331,2026-04-30,0.1514200792602378,0.3790783663371462,0.5703125,0.3984375,2.27,19.256242,0.1492117238437571,-0.024171122199725,0.3808751501381068,2026-05-20,69.73,2026-06-17,60.11,-0.1379607055786605
601698,中国卫通,unknown,20260520,2026-05-20,20260331,2026-04-30,0.0,-0.330824302966309,0.8861607142857143,0.9397321428571428,0.1682,19.037802,0.0070691160339844,-0.6189679168124507,0.5111150828128804,2026-05-20,33.94,2026-06-17,31.23,-0.0798467884502062
601727,上海电气,unknown,20260520,2026-05-20,20260331,2026-04-30,0.123915737298637,0.3989077006464339,0.6607142857142857,0.9263392857142856,0.69,18.356684,0.0931977028461696,0.3015337035022356,0.4432114868893523,2026-05-20,9.07,2026-06-17,7.42,-0.1819184123484013
601728,中国电信,unknown,20260520,2026-05-20,20260331,2026-04-24,0.134948096885813,1.2395925461747082,0.7845622119815668,0.6993087557603687,1.58,28.123671,-0.0231575084578485,-0.1708124094188663,0.2817651330331649,2026-05-20,6.56,2026-06-17,5.79,-0.1173780487804877
601766,中国中车,unknown,20260520,2026-05-20,20260331,2026-04-30,-0.0585365853658537,-0.035564909875584,0.0345982142857142,0.0368303571428571,1.94,23.813953,0.1057462398021091,0.1065552748486984,0.2136265992543134,2026-05-20,5.79,2026-06-17,5.73,-0.010362694300518
601788,光大证券,unknown,20260520,2026-05-20,20260331,2026-04-30,-0.0322997416020671,-0.1877427633691734,0.0926339285714285,0.046875,1.74,49.72509,0.2310068939221075,0.4234494978328158,0.1926269562411399,2026-05-20,14.98,2026-06-17,14.6,-0.0253671562082777
601800,中国交建,unknown,20260520,2026-05-20,20251231,2026-03-31,-0.14,0.0080928005972511,0.7957589285714286,0.0011160714285714,4.79,11.370912,-0.0528995544772109,-0.3691705439799458,0.1866886968695954,2026-05-20,6.45,2026-06-17,6.39,-0.0093023255813954
601816,京沪高铁,unknown,20260520,2026-05-20,20260331,2026-04-30,-0.0081135902636917,0.1400578967555752,0.0044642857142857,0.0078125,1.51,45.818868,0.0328633163564926,0.0602954913111346,0.1688590558333607,2026-05-20,4.89,2026-06-17,4.73,-0.0327198364008178
601818,光大银行,unknown,20260520,2026-05-20,20260331,2026-04-30,-0.0157232704402516,0.1399714949894273,0.7254464285714286,0.0502232142857142,1.995,45.89293,-0.0385359366499425,-0.0806322207958921,0.1402518142300994,2026-05-20,3.13,2026-06-17,3.15,0.0063897763578275
601825,沪农商行,unknown,20260520,2026-05-20,20260331,2026-04-23,-0.0492341356673962,-0.2768696438576796,0.7476958525345622,0.5518433179723502,2.765,66.879158,0.0123136898737929,0.0072521793292688,0.1897119225867779,2026-05-20,8.69,2026-06-17,8.39,-0.0345224395857306
601838,成都银行,unknown,20260520,2026-05-20,20260331,2026-04-23,0.0841555426581543,-0.1707269807223413,0.6573660714285714,0.3671875,3.5,59.70367,0.0654279898778744,0.0480849489919579,0.1757507632412154,2026-05-20,18.68,2026-06-17,19.23,0.0294432548179872
601857,中国石油,unknown,20260520,2026-05-20,20260331,2026-04-30,0.0086730268863834,-0.0529819189382245,0.9419642857142856,0.9553571428571428,3.0,22.924076,-0.0221404517061147,0.0185879873551106,0.4743604509367944,2026-05-20,11.63,2026-06-17,9.77,-0.1599312123817713
601868,中国能建,unknown,20260520,2026-05-20,20260331,2026-04-30,0.0584192439862543,0.0029884941663427,0.9929245283018868,0.7995283018867925,1.246,10.797012,0.0164136154088347,-0.0975276063379945,0.6055793783782639,2026-05-20,3.08,2026-06-17,2.89,-0.0616883116883116
601872,招商轮船,unknown,20260520,2026-05-20,20260331,2026-04-25,-0.0442048517520216,-0.1380313912593541,0.8158482142857143,0.9665178571428572,6.28,41.793716,0.5291773001206375,2.193070304187576,0.8018797883549411,2026-05-20,17.73,2026-06-17,17.1,-0.0355329949238578
601877,正泰电器,unknown,20260520,2026-05-20,20260331,2026-04-16,0.0056550424128181,0.2409328848843446,0.6573660714285714,0.5345982142857143,2.82,20.676328,0.4632606268515886,0.0891828841538915,0.441942475700809,2026-05-20,32.01,2026-06-17,27.05,-0.1549515776319899
601878,浙商证券,unknown,20260520,2026-05-20,20260331,2026-04-28,-0.0113871635610764,-0.2351342284240772,0.0055803571428571,0.0055803571428571,2.02,43.471174,0.4081602778750193,0.3520165672113251,0.1919840575065459,2026-05-20,9.55,2026-06-17,9.39,-0.0167539267015707
601881,中国银河,unknown,20260520,2026-05-20,20260331,2026-04-30,-0.0332817337461299,-0.1067910728572242,0.2087053571428571,0.1573660714285714,2.53,55.150152,0.1566219469940284,0.1009209123711516,0.2466635090619927,2026-05-20,12.49,2026-06-17,12.7,0.0168134507606083
601888,中国中免,unknown,20260520,2026-05-20,20260331,2026-04-30,-0.134451265159455,0.1826465496147529,0.2555803571428571,0.0011160714285714,4.16,33.631758,0.0095528124488866,0.2118028833994605,0.3107095994430267,2026-05-20,57.81,2026-06-17,56.83,-0.0169520844144612
601898,中煤能源,unknown,20260520,2026-05-20,20260331,2026-04-28,0.0433455433455434,-0.0073416545742377,0.9709821428571428,0.9642857142857144,2.37,25.509379,-0.1094738964286096,-0.0318656763589596,0.5531594921186009,2026-05-20,17.09,2026-06-17,14.0,-0.1808074897600936
601899,紫金矿业,unknown,20260520,2026-05-20,20260331,2026-04-22,-0.1249640080621939,-0.009482337322434,0.1316964285714285,0.6953125,10.35,36.325753,0.2479376967547459,0.975000663373942,0.4234942848522963,2026-05-20,30.39,2026-06-17,30.43,0.0013162224415925
601901,方正证券,unknown,20260520,2026-05-20,20260331,2026-04-30,-0.0099431818181818,-0.0423641719572088,0.0022321428571428,0.0022321428571428,2.88,54.731855,0.1469523889607724,0.2434651359363187,0.1972124771257743,2026-05-20,6.97,2026-06-17,6.82,-0.0215208034433285
601916,浙商银行,unknown,20260520,2026-05-20,20260331,2026-04-30,-0.009933774834437,0.0156777874697744,0.9575892857142856,0.1529017857142857,3.315,47.603257,0.0049693072201111,0.0072281055639602,0.1554788682334562,2026-05-20,2.99,2026-06-17,3.04,0.0167224080267558
601919,中远海控,unknown,20260520,2026-05-20,20260331,2026-04-30,-0.015625,0.2326552160189143,0.8950892857142857,0.3404017857142857,2.51,17.241117,-0.1063405617508523,-0.4974629286480496,0.3195366814664642,2026-05-20,14.49,2026-06-17,14.04,-0.031055900621118
601939,建设银行,unknown,20260520,2026-05-20,20260331,2026-04-30,0.0467587672688629,0.0025768198317286,0.9743303571428572,0.953125,2.4625,47.021149,0.1114641974009575,0.0352725222252883,0.180080093649057,2026-05-20,9.85,2026-06-17,10.13,0.0284263959390864
601985,中国核电,unknown,20260520,2026-05-20,20260331,2026-04-30,0.0368239355581128,-0.0573096480927346,0.9029017857142856,0.2555803571428571,1.73,39.501801,-0.0664854773008009,-0.3419128140682644,0.1738385340855881,2026-05-20,9.01,2026-06-17,9.3,0.0321864594894563
601988,中国银行,unknown,20260520,2026-05-20,20260331,2026-04-30,-0.0121317157712304,0.1554487303237339,0.8895089285714286,0.8359375,2.115,41.800767,0.084381764274324,0.0417003899639467,0.1689535824022488,2026-05-20,5.7,2026-06-17,5.94,0.0421052631578948
601995,中金公司,unknown,20260520,2026-05-20,20260331,2026-04-30,0.0144670800118098,0.01805013800721,0.0100446428571428,0.0714285714285714,3.35,50.580742,0.5426139123898579,0.7519470039139868,0.173194798944452,2026-05-20,34.36,2026-06-17,34.19,-0.0049476135040745
601998,中信银行,unknown,20260520,2026-05-20,20260331,2026-04-30,-0.0401002506265664,-0.1367071861012805,0.8783482142857143,0.8325892857142857,2.7775,43.104173,0.0523386801717664,0.0301911938079859,0.1890086048367226,2026-05-20,7.66,2026-06-17,7.56,-0.0130548302872063
603019,中科曙光,unknown,20260520,2026-05-20,20260331,2026-04-25,0.0941583826650283,0.0750271599614031,0.9408482142857144,0.9296875,1.02,26.557524,0.237100491766558,0.2218611631617539,0.4320631035649739,2026-05-20,97.96,2026-06-17,86.51,-0.1168844426296445
603259,药明康德,unknown,20260520,2026-05-20,20260331,2026-04-28,0.0373096187263621,-0.1657126399880234,0.1205357142857142,0.3069196428571428,5.68,50.402592,0.2880681350545131,0.2667667359492536,0.4086849921710246,2026-05-20,101.48,2026-06-17,98.2,-0.0323216397319668
603260,合盛硅业,unknown,20260520,2026-05-20,20260331,2026-04-30,-0.0367496005478201,-0.0045830238154757,0.1127232142857142,0.0714285714285714,0.26,19.084514,-0.0424916727740595,-0.7021392510986619,0.4102694593100013,2026-05-20,42.2,2026-06-17,50.03,0.1855450236966824
603288,海天味业,unknown,20260520,2026-05-20,20260331,2026-04-28,-0.1016905737704917,-0.0951488414171304,0.0011160714285714,0.0011160714285714,5.97,41.995545,0.0856578319270879,0.1096825171178978,0.2497641442212037,2026-05-20,35.07,2026-06-17,33.32,-0.0499001996007983
603296,华勤技术,unknown,20260520,2026-05-20,20260331,2026-04-30,0.1273440907108589,-0.0161357891034165,0.8741396263520157,0.9646017699115044,4.03,8.539906,0.1642393349874236,0.259614881099357,0.5223762938027988,2026-05-20,77.55,2026-06-17,79.46,0.024629271437782
603369,今世缘,unknown,20260520,2026-05-20,20260331,2026-04-29,0.1034063260340631,-0.0192336408929042,0.1395089285714285,0.0167410714285714,8.03,74.400313,-0.1523040779930173,-0.1576146310081551,0.3197715398207559,2026-05-20,27.21,2026-06-17,25.13,-0.0764424843807424
603392,万泰生物,unknown,20260520,2026-05-20,20260331,2026-04-28,-0.0370650529500756,-0.1199539481763718,0.3448660714285714,0.0066964285714285,-0.36,69.857803,0.3063205737945791,-0.1855567014268578,0.3689380824737731,2026-05-20,38.19,2026-06-17,28.61,-0.2508510081173082
603501,豪威集团,unknown,20260520,2026-05-20,20260331,2026-04-30,0.0887573964497041,-0.0322283276392694,0.359375,0.0111607142857142,1.56,29.380635,-0.0089722038523395,-0.4192071575462485,0.3951564949102085,2026-05-20,101.2,2026-06-17,90.12,-0.1094861660079051
603799,华友钴业,unknown,20260520,2026-05-20,20260331,2026-04-17,-0.115021328458257,-0.1756979640785176,0.2232142857142857,0.3839285714285714,5.05,20.685805,0.4462378543185055,0.994457466952794,0.467307796888615,2026-05-20,58.09,2026-06-17,52.59,-0.0946806679290755
603893,瑞芯微,unknown,20260520,2026-05-20,20260331,2026-04-22,0.1349675305680686,0.3182410711703338,0.2142857142857142,0.6774553571428571,7.23,43.042024,0.3621520262379383,0.5714890563532458,0.4213551662807505,2026-05-20,194.0,2026-06-17,175.95,-0.0930412371134021
603986,兆易创新,unknown,20260520,2026-05-20,20260331,2026-04-30,0.5400637693214112,0.2386156003439312,0.5892857142857143,0.9944196428571428,6.12,57.076718,1.193786758368052,5.227881381914544,0.6705530941082456,2026-05-20,444.37,2026-06-17,586.04,0.3188109008258881
603993,洛阳钼业,unknown,20260520,2026-05-20,20260331,2026-04-25,-0.1122807017543858,-0.0143018802619317,0.296875,0.8683035714285714,9.06,22.884939,0.4433616810727994,0.966549619126292,0.5169142297429346,2026-05-20,17.71,2026-06-17,20.17,0.1389045736871823
605117,德业股份,unknown,20260520,2026-05-20,20260331,2026-04-30,0.1785749385749386,0.1796104778303158,0.6473214285714286,0.6127232142857143,10.87,41.446767,0.7376755192225697,0.6836578908958162,0.6549203578912381,2026-05-20,119.92,2026-06-17,103.08,-0.1404269513008672
605499,东鹏饮料,unknown,20260520,2026-05-20,20260331,2026-04-30,-0.0173448526017279,0.4016612657598994,0.0044642857142857,0.0044642857142857,8.42,46.88969,0.2145548209913255,0.2830719615108246,0.4076834122959218,2026-05-20,149.0,2026-06-17,125.39,-0.1584563758389261
688008,澜起科技,unknown,20260520,2026-05-20,20260331,2026-04-28,0.7064597426714418,0.1616577935695786,0.9486607142857144,0.9720982142857144,5.39,69.78822,0.1951456338601906,0.6130464033993444,0.7416085818204917,2026-05-20,257.3,2026-06-17,262.5,0.0202098717450447
688009,中国通号,unknown,20260520,2026-05-20,20260331,2026-04-30,-0.0910780669144981,0.0148344044493602,0.2042410714285714,0.0446428571428571,1.04,27.424558,-0.0353564138519314,-0.0716279727281232,0.2960351695752217,2026-05-20,4.89,2026-06-17,4.98,0.0184049079754602
688012,中微公司,unknown,20260520,2026-05-20,20260331,2026-04-28,0.5615443062019183,0.3825751706518225,0.8805803571428571,0.9654017857142856,4.0,39.892564,0.3412853769759474,1.972019978207037,0.5495562554379101,2026-05-20,328.83,2026-06-17,351.0,0.0674208557613356
688036,传音控股,unknown,20260520,2026-05-20,20260331,2026-04-28,0.2224797219003476,0.3644345036192578,0.6941964285714286,0.0915178571428571,3.35,22.004668,0.2457953632727831,0.4290490992343405,0.4537654949565273,2026-05-20,63.3,2026-06-17,55.92,-0.1165876777251184
688041,海光信息,unknown,20260520,2026-05-20,20260331,2026-04-08,0.2182160997383406,0.0438267904244513,0.9876632801161104,0.993468795355588,2.99,55.603983,0.6805592058147492,0.3581779413699901,0.6321448596918967,2026-05-20,316.59,2026-06-17,308.08,-0.0268801920464953
688047,龙芯中科,unknown,20260520,2026-05-20,20260331,2026-04-29,0.1466464046418456,-0.164221761714425,0.1948142957252978,0.9817799579537492,-4.65,34.870788,0.0796226153719565,-0.2466292426325946,0.540579393936698,2026-05-20,166.0,2026-06-17,143.5,-0.1355421686746988
688072,拓荆科技,unknown,20260520,2026-05-20,20260331,2026-04-28,0.6264834798656858,0.3338422145141577,0.6219839142091153,0.9845844504021448,8.25,41.689075,0.5696734185625845,-4.88291766570018,0.6239552486677399,2026-05-20,634.54,2026-06-17,740.0,0.1661991363822612
688082,盛美上海,unknown,20260520,2026-05-20,20260331,2026-04-28,0.3385006353240152,0.585271702383366,0.7946537059538274,0.6002430133657352,0.77,45.637953,0.1306223283172973,-0.5766364866721703,0.5447573734869546,2026-05-20,210.68,2026-06-17,361.2,0.7144484526295802
688111,金山办公,unknown,20260520,2026-05-20,20260331,2026-04-24,0.0042415673601292,-0.0947058678225761,0.0022321428571428,0.0044642857142857,15.7,86.593651,0.2395402490296936,4.449659523721703,0.3949715204293041,2026-05-20,248.6,2026-06-17,215.3,-0.1339501206757843
688126,沪硅产业,unknown,20260520,2026-05-20,20260331,2026-04-30,0.616657473800331,0.5329495530898258,0.2879464285714285,0.7645089285714286,-2.87,-11.846601,0.3521677446834064,1.3166627750841,0.6553755141480181,2026-05-20,29.31,2026-06-17,32.4,0.1054247697031729
688183,生益电子,unknown,20260520,2026-05-20,20260331,2026-04-29,-0.0565213434058433,0.0482066913116525,0.4933035714285714,0.9151785714285714,7.47,35.205505,0.5262092922163832,1.221559998920275,0.6576703310747267,2026-05-20,103.66,2026-06-17,141.07,0.3608913756511673
688223,晶科能源,unknown,20260520,2026-05-20,20260331,2026-04-30,-0.0460431654676259,0.1809095133002334,0.2366751269035533,0.4860406091370558,-5.4,6.156302,-0.1152384840268949,-0.02848536253813,0.5813170314864391,2026-05-20,6.63,2026-06-17,5.17,-0.2202111613876319
688256,寒武纪,unknown,20260520,2026-05-20,20260331,2026-04-30,0.522960495428022,0.0031801440233933,0.8828125,0.9665178571428572,8.2,54.330376,1.5955547349373238,1.8503872248538205,0.6825805063266931,2026-05-20,1362.41,2026-06-17,1320.0,-0.0311286617097643
688271,联影医疗,unknown,20260520,2026-05-20,20260331,2026-04-29,-0.0086741016109046,0.0196225203132514,0.1308479532163742,0.0226608187134502,1.83,47.161431,0.1733762799966884,0.0777855965953331,0.2760266291077332,2026-05-20,112.0,2026-06-17,110.07,-0.0172321428571429
688303,大全能源,unknown,20260520,2026-05-20,20260331,2026-04-30,-0.0337230215827337,-0.0710178255652407,0.1133786848072562,0.1972789115646258,-2.08,-120.761483,-0.7921883973208286,0.4351097319506576,0.3566181992452868,2026-05-20,21.49,2026-06-17,19.97,-0.0707305723592368
688396,华润微,unknown,20260520,2026-05-20,20260331,2026-04-25,0.3321820398212107,0.07541012170496,0.9453125,0.7131696428571429,1.4254,25.484978,0.2134013101880418,2.9655888777373605,0.4725693526865934,2026-05-20,65.57,2026-06-17,73.74,0.1245996644807077
688472,阿特斯,unknown,20260520,2026-05-20,20260331,2026-04-28,0.1392884178652536,0.0192373514841066,0.83008356545961,0.6573816155988857,2.21,20.40881,-0.1695997997742989,9.990995906166596,0.4481963037687169,2026-05-20,15.05,2026-06-17,11.38,-0.2438538205980066
688506,百利天恒,unknown,20260520,2026-05-20,20260331,2026-04-28,-0.1711853614397265,-0.1443455159466264,0.4110479285134037,0.2664500406173842,-12.6,54.149966,0.4025334356297025,0.4574807965188741,0.5815532574380599,2026-05-20,247.31,2026-06-17,230.0,-0.0699931260361489
688521,芯原股份,unknown,20260520,2026-05-20,20260331,2026-04-30,0.2227891156462584,-0.0875613294858709,0.1328125,1.0,-10.38,32.294832,1.1447345915095886,0.5468712515067049,0.9068774022339716,2026-05-20,294.79,2026-06-17,257.46,-0.1266325180637064
688981,中芯国际,unknown,20260520,2026-05-20,20260331,2026-05-15,0.2715955525990687,0.3881301256680682,0.9497767857142856,0.9944196428571428,0.9,21.475859,0.0807389814849748,0.0035646510475724,0.4487772941007718,2026-05-20,133.81,2026-06-17,134.7,0.0066512218817724
